Date,cap,stochaistic_k_percent,stochaistic_D,Momentum,rate_of_change,William_R_percent,AD_oscillator,Disparity
06-04-2018,-336.080078,46.03754495,56.50750086,75.048828,31889.58496,0.539624551,-0.10172392,99.52353441
09-04-2018,161.429688,49.66424791,60.21089518,130.679687,18349.5233,0.503357521,1.052755665,99.63888494
10-04-2018,75.240234,83.23135172,68.79996844,304.890625,8005.493773,0.167686483,1.703743072,101.2378434
11-04-2018,28.63086,60.62135378,71.6815492,545.259766,4436.316546,0.393786462,-0.192069828,100.0082422
12-04-2018,280,87.33427037,80.5344844,449.691406,5444.411535,0.126657296,1.391882313,100.9539683
13-04-2018,-99.669922,68.47689579,81.38473985,95.839844,25417.55037,0.315231042,0.405748181,100.3904819
16-04-2018,198.638672,89.08187556,82.18395602,67.81836,36233.60851,0.109181244,1.615179842,101.2274402
17-04-2018,139.060546,91.99904948,82.34951279,853.871093,2902.853963,0.080009505,1.613776913,101.5968001
18-04-2018,-109.548828,84.33834976,87.82105634,768.970704,3218.337212,0.156616502,0.411920374,100.9840439
19-04-2018,-53.910156,72.59149133,91.09637683,256.890625,9601.319871,0.274085087,0.070139079,100.4941425
20-04-2018,-169.320312,35.62879767,84.29601196,273.490234,8944.721387,0.643712023,0.043492834,99.51290587
23-04-2018,91.86914,33.31259249,80.39476035,-34.361328,-71151.75948,0.666874075,0.35493457,99.47480173
24-04-2018,-509.740234,18.96648797,70.62793429,-336.009766,-7149.831133,0.81033512,0.174718358,97.93867114
25-04-2018,58.521484,25.17157639,64.44146009,-489.208985,-4923.014666,0.748284236,0.37805195,98.46257232
26-04-2018,213.419922,49.45815268,58.78092825,-464.291015,-5238.598004,0.505418473,1.163989868,99.70805421
27-04-2018,68.269531,51.95967339,53.06101738,-436.88086,-5564.718366,0.480403266,0.224584046,99.9179866
30-04-2018,-293.121093,39.77475988,46.69479026,-501.740234,-4815.868602,0.602252401,0.558080853,99.60297279
01-05-2018,-19.658204,37.68854266,41.70865473,-363.888672,-6622.643857,0.623114573,-0.148370708,99.55207157
02-05-2018,-261.40039,15.13327062,38.7807223,-523.708984,-4568.373123,0.848667294,0.288981723,99.139395
03-05-2018,28.990234,41.24848759,39.9144216,-93.980468,-25462.89766,0.587515124,0.153106329,99.21601499
04-05-2018,452.439453,75.62148657,48.00799283,178.679688,13578.7733,0.243785134,0.727165773,100.4876521
07-05-2018,23.689453,85.42690529,56.61589695,34.980469,69631.19995,0.145730947,1.004213114,100.8594527
08-05-2018,57.830079,85.72585714,61.79699759,49.021485,49692.92737,0.142741429,0.257100612,100.8421796
09-05-2018,192.480468,95.83560855,68.06498833,379.388672,6468.969918,0.041643914,0.86161375,101.3695162
10-05-2018,166.980469,95.61115546,76.04161627,640.478516,3862.663412,0.043888445,1.152323722,101.7984449
11-05-2018,120.728516,97.19738635,84.54287965,906.189453,2740.174236,0.028026136,0.854255772,101.6341385
14-05-2018,-69.81836,92.2012908,95.55259682,969.259765,2568.90991,0.077987092,1.23809241,101.339116
15-05-2018,-87.230468,63.83999015,98.77995433,443.90039,5565.755452,0.361600098,-0.498774962,100.2947641
16-05-2018,30.080078,71.69568692,98.21912581,411.609375,6017.581521,0.283043131,0.738154277,100.3091201
17-05-2018,-44.679688,58.1977483,94.32924624,353.769531,6985.898531,0.418022517,0.352644317,99.88215754
18-05-2018,175.339844,33.274343,86.83617279,172.550781,14323.37176,0.66725657,0.55394522,99.78722904
21-05-2018,164.490234,83.98572881,85.14333283,273.759766,9136.948584,0.160142712,1.825694152,100.8319945
22-05-2018,-289.839843,44.85226567,77.89206286,3.240234,766438.7867,0.551477343,0.204409263,100.1090411
23-05-2018,119.648437,56.31593572,72.05185563,-12.599609,-197520.4988,0.436840643,0.247595291,100.3275498
24-05-2018,-96.070312,42.83473278,64.99949019,105.34961,23551.82878,0.571652672,-0.034816206,99.96434347
25-05-2018,-174.699219,30.62683391,60.25475359,-15.839844,-156271.0456,0.693731661,0.091349041,99.73706043
29-05-2018,-138.759766,13.54669077,51.94775414,-352.53125,-6910.436796,0.864533092,-0.304410088,98.35862197
30-05-2018,152.958985,50.07324363,50.78711061,-47.310547,-52140.12701,0.499267564,1.382318752,99.62260535
31-05-2018,-78.699219,20.55925103,48.9706689,-597.449219,-4086.680352,0.79440749,-0.174919842,98.94618899
01-06-2018,185.460937,60.37380903,45.59753751,-199.199218,-12367.12231,0.39626191,1.960004757,99.95046547
04-06-2018,92.56836,89.8859497,52.03092094,-73.121094,-33935.06319,0.101140503,1.63346664,100.7172772
05-06-2018,34.021484,90.28849929,56.88414431,-11.779297,-210538.7144,0.097115007,0.196077237,100.6685091
06-06-2018,338,99.99217546,65.04949326,393.300781,6393.679301,7.82E-05,1.185276745,101.8423908
07-06-2018,17.148438,91.30544638,73.71786647,879.960937,2868.469394,0.086945536,1.11193561,101.7093974
08-06-2018,127.380859,99.01836331,85.92810541,648.75,3902.35519,0.009816367,0.526604385,101.6325456
11-06-2018,10.150391,90.64531576,91.72411571,906.470703,2793.505677,0.093546842,0.766226785,101.1300222
12-06-2018,-18.169922,88.13606207,101.3779459,685.519531,3693.655589,0.118639379,0.358463871,100.7297481
13-06-2018,-74,70.86300379,102.8764023,387.509766,6503.371381,0.291369962,0.242248751,100.0339349
14-06-2018,-137.939453,58.53400685,98.39755327,375.330078,6707.51214,0.414659932,0.677155834,99.7189361
15-06-2018,-172.431641,38.56818,91.00893623,-55.910156,-44876.42723,0.6143182,-0.188167555,99.41437748
18-06-2018,-180.689453,28.02152614,80.7274149,-253.939453,-9839.932475,0.719784739,-0.492758256,99.14874326
19-06-2018,7.580078,15.86206419,69.94978887,-616.318359,-4007.703256,0.841379358,-1.143183401,98.35251763
20-06-2018,-131.958984,11.30411967,57.41918264,-664.509766,-3710.675455,0.886958803,0.592784131,98.55618603
21-06-2018,-112.240235,5.763668202,45.29323299,-859.03125,-2847.591309,0.942363318,-0.079928784,98.25431542
22-06-2018,-63.240234,18.82120899,35.39111112,-620.308594,-3962.687421,0.81178791,1.479201016,99.08575089
25-06-2018,-181.839844,16.09378613,27.56693717,-922.509766,-2629.002063,0.839062139,-0.308852755,98.28534427
26-06-2018,21.21875,21.63021734,22.29496724,-807.371094,-3007.676341,0.783697827,0.919014903,98.8703049
27-06-2018,-238.919922,4.608639808,17.44360435,-869.880859,-2772.516442,0.953913602,0.630870806,98.69575027
28-06-2018,259.740235,27.09927071,17.31185358,-484.160157,-5001.661213,0.729007293,0.612866349,99.37996934
29-06-2018,-162.400391,41.17298567,20.9276995,-386.390625,-6281.573254,0.588270143,1.223762445,99.83330957
02-07-2018,197.861328,46.54403829,25.96197359,-154.519531,-15730.81379,0.534559617,0.198502812,100.0712976
03-07-2018,-73.570312,31.0609839,29.57587583,-406.070312,-5953.358224,0.689390161,0.468321551,99.76464345
05-07-2018,66.65039,62.87581201,35.86939055,103.939453,23433.58516,0.37124188,1.013406645,100.4538357
06-07-2018,166.728516,80.31875292,45.04438581,173.371094,14106.43488,0.196812471,0.684825191,100.7622659
09-07-2018,287.771484,97.50663421,55.88387393,659,3759.725318,0.024933658,1.222766924,101.68672
10-07-2018,-17.490234,97.03617182,69.08780708,703.609375,3541.689614,0.029638282,1.21949877,101.8537235
11-07-2018,13.419922,71.77622641,75.47022932,429.039063,5757.156247,0.282237736,-0.690498932,100.705464
12-07-2018,123.169922,97.42109149,83.50567301,617.710937,4035.041171,0.025789085,1.74743517,101.256229
13-07-2018,99.509765,97.25091639,90.74951274,844.589843,2962.314828,0.027490836,0.772575977,101.1444424
16-07-2018,8.339844,98.98212424,100.4525328,707.619141,3542.069162,0.010178758,0.571308267,100.9137576
17-07-2018,99.869141,94.42665979,104.9597968,663.410156,3786.479661,0.055733402,0.549104618,100.7528907
18-07-2018,5.361328,97.09315503,107.3561399,422.699219,5961.517772,0.02906845,0.835627922,100.8271456
19-07-2018,-98.009766,72.65270843,103.8055791,144.839844,17304.97583,0.273472916,-0.44430127,100.2048691
20-07-2018,-4.240234,61.88322542,98.7837296,357.669922,7005.934131,0.381167746,0.432665038,99.97513543
23-07-2018,55.529297,47.41702852,95.30384419,119.398438,20975.39087,0.525829715,0.237772954,99.85200536
24-07-2018,91.269531,85.44533716,93.59302214,222.529297,11343.19831,0.145546628,1.247905457,100.5126442
25-07-2018,284.851562,95.82471613,93.38927924,349.740234,7266.564478,0.041752839,0.597928938,100.997246
26-07-2018,51.96875,90.03661051,92.11134871,407.179688,6269.239617,0.099633895,1.395394231,101.2122311
27-07-2018,-81.199218,77.45033998,89.68616017,251.771484,10108.79395,0.2254966,0.252915971,100.7671592
30-07-2018,-94.109375,53.56757074,83.46821955,242.330078,10443.12381,0.464324293,0.230753695,100.0589699
31-07-2018,116.419921,71.5105336,83.30505172,357.070312,7117.698839,0.284894664,1.263298233,100.2851445
01-08-2018,-205.18164,48.78445436,81.43379871,289.53125,8749.943335,0.512155456,0.349729971,99.80118884
02-08-2018,103.919922,44.88370464,81.0718953,84.220703,30071.18114,0.551162954,0.110894467,99.72374546
03-08-2018,77.060547,73.31588563,79.33911651,48.480469,52521.3155,0.266841144,0.99306221,100.2335751
06-08-2018,114.220703,83.04010674,77.51274374,-24.890625,-102456.968,0.169598933,0.488149907,100.4035131
07-08-2018,64.070312,88.85698009,77.34422511,177.849609,14410.43942,0.111430199,1.350681177,100.8016271
08-08-2018,-25.93164,80.97081485,77.84715009,276.919922,9238.681643,0.190291852,0.067849318,100.4676847
09-08-2018,-188.59961,67.95772129,79.90288588,94.041016,27125.64321,0.320422787,0.245069465,100.122224
10-08-2018,-74,33.71521532,74.5035547,-20.679688,-122405.8149,0.662847847,-0.60592153,99.36410444
13-08-2018,-111.5,6.267649248,68.4297254,-138.460937,-18191.19512,0.937323508,0.30005152,98.94852568
14-08-2018,19.679688,27.09589246,65.88860937,-162.660156,-15553.852,0.729041075,1.10294869,99.48019014
15-08-2018,59.601562,27.0500458,59.27920368,-339.769532,-7405.728821,0.729499542,-0.239432027,99.12868901
16-08-2018,255.830078,88.72147057,60.09082709,-70.179687,-36418.98612,0.112785294,1.424371455,100.7297994
17-08-2018,176.898438,92.28219222,60.58014311,85.570313,29997.92733,0.077178078,0.820482746,101.1169308
20-08-2018,59.291015,96.18141023,62.7530853,249.458984,10325.82152,0.038185898,1.638421806,101.3267307
21-08-2018,38.070313,92.7922438,66.30087423,509.148438,5071.662238,0.072077562,1.252222456,101.2871103
22-08-2018,-110.201172,83.18394751,73.36783598,545.90039,4713.973479,0.168160525,0.121964617,100.6314005
23-08-2018,-26.279297,74.88330561,83.1700726,357.060547,7185.610587,0.251166944,0.187399687,100.1320479
24-08-2018,194.13086,83.4182422,91.21612256,627.939453,4107.139548,0.165817578,1.229864315,100.3013992
27-08-2018,209.988281,96.71563392,101.1683494,490.910156,5306.396763,0.032843661,1.499630214,101.0342455
28-08-2018,-10.169922,88.67787651,101.1621217,394.699218,6603.514358,0.113221235,0.860280499,100.86942
29-08-2018,16.480469,92.25440312,101.1581518,365.88086,7140.185008,0.077455969,0.783481321,100.8996524
30-08-2018,-134.160157,67.67046074,97.08515906,164.630859,15784.96284,0.323295393,-0.119132909,100.2769253
31-08-2018,-48.779296,63.7235376,92.93248675,231.220704,11229.45301,0.362764624,0.281161963,100.0641066
04-09-2018,3.769531,55.05272344,88.91374045,295.5,8782.565303,0.449472766,0.041908123,99.85410135
05-09-2018,53.179687,46.69767279,84.88722148,184.640625,14067.86304,0.533023272,0.419029439,99.83938399
06-09-2018,-22,52.46548226,80.46539863,-53.771484,-48345.08406,0.475345177,0.511768999,99.9491464
07-09-2018,40.890625,30.55050485,71.01323733,-147.480468,-17572.86196,0.694494951,0.038575883,99.72491947
10-09-2018,-150.769531,17.13059023,60.79219643,-267.5,-9666.19451,0.828694098,0.664165218,99.64260834
11-09-2018,147.929688,67.86719006,57.30830885,-15.859375,-163758.4113,0.321328099,0.613139491,100.0906189
12-09-2018,94.86914,62.4934505,56.56873596,34.099609,76244.04116,0.375065495,0.807523863,100.1791794
13-09-2018,85.621094,89.56133759,60.25985025,193.509765,13511.4578,0.104386624,1.547205015,100.6386723
14-09-2018,-17.900391,87.64430725,64.91579079,179.679688,14556.27523,0.123556927,0.455951539,100.5727146
17-09-2018,-75.449218,67.38314325,67.870858,66.25,39339.04776,0.326168567,0.193359522,100.1803698
18-09-2018,211.628906,87.49973986,72.87575194,330.421875,7943.469523,0.125002601,1.058440928,100.7081552
19-09-2018,231.550781,91.74042685,81.61716937,548.689453,4812.514551,0.082595731,1.184038967,101.013653
20-09-2018,206.859375,94.72570682,92.70218603,685.919922,3886.310867,0.052742932,1.638018576,101.5938589
21-09-2018,-21,96.52682868,96.79642012,744.580078,3591.75605,0.034731713,1.263412599,101.5120813
24-09-2018,-103.669922,71.96718755,98.14981112,416.060547,6384.179171,0.280328124,-0.20811482,100.5963871
25-09-2018,-64.720703,62.51417645,94.28593096,337.541016,7848.590151,0.374858235,0.45707944,100.1489956
26-09-2018,-118.589844,44.60187716,88.13701238,323.160156,8164.768709,0.553981228,0.443540043,99.57098747
27-09-2018,-10.609375,32.5900481,83.16657021,192.96875,13701.66397,0.674099519,0.969896862,99.6735327
28-09-2018,190.699219,25.95651041,74.37468029,52.550781,50348.08245,0.740434896,0.573646961,99.7146049
01-10-2018,50.550781,71.90483294,71.54102402,-5.769531,-461930.2841,0.280951671,1.970482187,100.4447172
02-10-2018,184.560547,89.30676794,70.76688989,30.439453,87958.01769,0.106932321,0.880525139,100.8907291
03-10-2018,-49.390625,79.51436951,68.33653858,266.339844,10072.99179,0.204856305,1.093041119,100.9511744
04-10-2018,-151.310547,46.16666397,64.6507495,135.269531,19684.75848,0.53833336,-0.107290933,100.1223768
05-10-2018,-233.320312,22.34465138,58.91224592,61.771484,42814.33611,0.776553486,0.130038034,99.41095486
08-10-2018,69.740234,36.18525615,57.70987149,46.849609,56535.75315,0.638147438,0.268722299,99.53524865
09-10-2018,-27.458984,28.47187793,57.12156146,-27.740234,-95278.82971,0.715281221,0.246363561,99.33881345
10-10-2018,-923.339844,2.28499856,53.73991691,-1052.470704,-2432.252046,0.977150014,0.062229283,96.75918036
11-10-2018,-110.759766,7.458941893,44.53336105,-1721.109375,-1455.621034,0.925410581,0.108309123,95.58404648
12-10-2018,-75.169921,23.24228617,35.09557794,-1488.400391,-1702.498225,0.767577138,0.88858433,97.47036888
15-10-2018,19.068359,19.74685326,26.55736133,-1376.929688,-1833.830079,0.802531467,0.597091672,97.86682318
16-10-2018,354.339844,54.7900787,27.78927772,-648.630859,-3977.365487,0.452099213,1.216622184,100.3506702
17-10-2018,-60.308594,49.19674152,31.6252906,-780.099609,-3295.307342,0.508032585,0.035264053,100.4291696
18-10-2018,-224.470703,30.20463483,30.77091612,-1051.121094,-2414.512406,0.697953652,-0.033414669,99.73585334
19-10-2018,71.050781,59.3271911,35.178818,-154.40039,-16479.45309,0.406728089,0.886236314,100.0776071
22-10-2018,-453.679687,38.75622564,40.3889933,264.580078,9568.902673,0.612437744,0.359680092,99.43055052
23-10-2018,134.419921,40.29406069,45.07972456,-148.560546,-16957.01205,0.597059393,-0.018019584,99.01831188
24-10-2018,-436.341796,3.910537241,42.31804614,-667.130859,-3684.947202,0.960894628,0.14850542,96.99178535
25-10-2018,33.710937,35.34820188,44.54681023,-813.869141,-3069.848643,0.646517981,1.135462747,99.02867886
26-10-2018,48.730469,19.50787585,39.50649554,-1018.369141,-2424.298769,0.804921242,-0.145212058,98.42203228
29-10-2018,-336.941406,21.57374144,35.56035267,-936.529297,-2609.947174,0.784262586,0.383589787,97.96627942
30-10-2018,526.78125,52.28304179,38.71441081,-569.699219,-4366.276062,0.477169582,0.944539693,100.0228643
31-10-2018,133.259765,81.81772858,41.92734473,-201.65039,-12455.10101,0.181822714,1.409420854,101.1095443
01-11-2018,301.519531,98.76550209,50.50009851,189.310546,13406.93415,0.012344979,0.973469428,102.065165
02-11-2018,-182.128906,78.84672106,56.00762142,687.410156,3676.237521,0.211532789,0.396274593,101.2234413
05-11-2018,191.359375,91.94911618,68.58456127,477.148438,5336.221853,0.080508838,0.961935023,101.7102724
06-11-2018,335.63086,98.89845119,77.66316831,946.699219,2707.830455,0.011015488,0.918830158,101.8523323
07-11-2018,351.128906,98.8881823,89.00321209,1737.380859,1506.883229,0.011118177,1.301365918,103.0031225
08-11-2018,9.519531,93.17575965,99.23207184,1316.580078,1989.337462,0.068242403,0.497751995,102.2891576
09-11-2018,-189.779297,75.93865184,102.6114447,873.541015,2975.16663,0.240613482,-0.106721447,101.0082799
12-11-2018,-638.11914,25.72421694,94.59808589,6.439454,394244.2898,0.742757831,-0.036074418,98.66458875
13-11-2018,66.86914,8.552345864,81.71049215,15.660156,161470.2321,0.914476541,0.390384898,98.2647262
14-11-2018,-326.599609,10.78090067,71.98680352,-381.199219,-6579.368149,0.892190993,0.379859769,97.67093079
15-11-2018,180.86914,33.65570138,63.65917283,-345.740235,-7314.528936,0.663442986,0.483546817,98.67373552
16-11-2018,150.259766,41.97439752,55.52716517,-767.080078,-3312.981452,0.580256025,0.609665668,99.58315693
19-11-2018,-773.929687,16.71763808,43.78851599,-1173.78125,-2131.354497,0.832823619,-0.041924565,98.68067206
20-11-2018,-77.029297,6.049841189,31.34195621,-1523.660156,-1605.715062,0.939501588,-0.916933699,97.33985292
21-11-2018,-205.25,8.380463396,21.69078643,-922.490235,-2652.026929,0.916195366,0.988565538,97.84911269
23-11-2018,27.730468,1.386155486,18.21392051,-1000.541015,-2427.281726,0.986138445,-0.399032227,97.69271326
26-11-2018,192.888672,29.92371503,21.26697325,-440.259766,-5596.750404,0.70076285,1.252885542,99.36928795
27-11-2018,275.820313,38.66242532,25.2500482,-540.539062,-4578.52766,0.613375747,0.330116068,100.1185899
28-11-2018,510.810547,97.67057515,34.39503017,-46.791015,-54212.18088,0.023294248,1.156894177,102.6451887
29-11-2018,-36.509766,88.4161485,41.02956602,321.400391,7883.885818,0.115838515,0.407635747,102.3434004
30-11-2018,472.429688,99.12175977,52.80158341,1072.820313,2380.497519,0.008782402,0.705867738,102.5150836
03-12-2018,-27.009766,91.01467237,64.93941643,1361.740235,1896.575354,0.089853276,1.42637497,102.867749
04-12-2018,-1015.140625,41.02144829,69.60241428,741.121094,3376.920522,0.589785517,-0.0696861,99.26526325
06-12-2018,181.400391,40.58994146,75.20295513,307.429688,8114.918922,0.594100585,-0.107310554,98.77826967
07-12-2018,-557.871094,8.442424649,72.13419936,-359.78125,-6778.827195,0.915575754,0.18246417,96.76297655
10-12-2018,358.960937,25.81855506,70.29936075,-943.169922,-2589.486708,0.741814449,0.180584196,97.41988501
11-12-2018,-210.820312,23.29242222,59.67391033,-968.59961,-2516.028293,0.767075778,0.645388467,97.74790763
12-12-2018,66.769531,30.77413414,51.43933685,-1011.191407,-2425.581286,0.692258659,1.434993577,98.95107335
13-12-2018,-167.820312,37.84917235,42.68611008,-1229.048829,-2001.334713,0.621508276,0.798333433,99.94185468
14-12-2018,-421.208985,18.04740581,32.26221485,-926.560547,-2601.072304,0.819525942,-0.418370657,98.45250701
17-12-2018,-217.699219,8.305146191,27.58845741,-1354.689453,-1741.578516,0.916948538,-0.019692179,97.14722957
18-12-2018,-75.800781,15.95146984,24.06867575,-713.308594,-3319.130153,0.840485302,0.813088189,97.89836729
19-12-2018,-469.210937,9.667077837,24.24362621,-1099.59961,-2121.104804,0.903329222,0.426622949,97.07347143
20-12-2018,-352.378907,9.857654754,21.96349759,-1510.640625,-1513.23877,0.901423452,-0.064997136,96.00434246
21-12-2018,-554.460937,2.091139465,18.93474291,-2081.90039,-1078.119263,0.979088605,0.46022748,95.45700036
24-12-2018,-459.548828,0,14.53843803,-2805.18164,-776.8551921,1,-0.192634278,94.28607034
26-12-2018,771.330078,49.07998311,16.14283957,-1222.060547,-1872.120762,0.509200169,0.931695334,99.73920447
27-12-2018,584.548828,60.82755888,22.25429001,-454.160156,-5094.859161,0.391724411,0.298852738,101.1604275
28-12-2018,-59.669922,57.56845028,29.29190488,-613.240234,-3760.744829,0.424315497,0.606815808,101.2139803
31-12-2018,-95.330078,96.7400563,40.83313152,3.800782,613754.2468,0.032599437,1.260148336,102.3748123
02-01-2019,117.78125,96.04745532,53.17318544,486.640625,4797.429363,0.039525447,0.177383296,102.1455854
03-01-2019,-281.470703,57.244265,59.94270119,240.851562,9419.171092,0.42755735,-0.315717054,99.1086375
04-01-2019,579.339844,95.26715393,73.2535604,1640.960937,1428.014502,0.047328461,1.334603642,101.3339917
07-01-2019,206.060547,88.98905946,85.96628318,652.90039,3604.125525,0.110109405,0.659277019,101.3498146
08-01-2019,163.949218,93.70423757,92.34117668,648.628906,3667.343376,0.062957624,1.17690467,102.0455817
09-01-2019,-33.160156,85.78499026,95.90652402,816.71875,2923.787306,0.142150097,0.779088218,101.9286632
10-01-2019,128.900391,94.27567094,101.1504127,674.458984,3558.692299,0.057243291,0.435465163,102.0332014
11-01-2019,-59.480469,93.86284512,100.7393825,649.708985,3693.33806,0.061371549,-0.028257996,101.6069164
14-01-2019,33.580078,85.30236893,99.20437017,1223.619141,1954.026301,0.146976311,-0.155508382,100.4984375
15-01-2019,225.800781,95.79327338,104.7113714,632.429688,3805.259351,0.042067266,0.896264103,100.770415
16-01-2019,7.179688,88.48221039,103.7420937,675.810547,3581.944713,0.115177896,1.320512077,100.9550921
17-01-2019,387.099609,86.4694382,103.3821478,582.65039,4182.628215,0.135305618,0.693278356,101.2830396
18-01-2019,73.570313,95.8097114,103.6829298,827.230468,2986.634386,0.041902886,1.305399425,102.1786638
22-01-2019,-30.509766,64.89877263,100.6991844,402.560547,6062.313024,0.351012274,-0.271261672,100.6907334
23-01-2019,2.710938,82.27360161,98.98460309,579.669922,4239.588464,0.177263984,0.752900099,101.0515768
24-01-2019,107.25,77.15614966,96.59793231,643.40039,3816.168068,0.228438503,0.248963808,100.5794288
25-01-2019,-90.230469,84.05819488,96.42019316,671.609375,3683.271875,0.159418051,1.673443308,100.936291
28-01-2019,-77.361328,56.96211501,90.87288482,321.060547,7639.749241,0.43037885,-0.513544639,99.89663194
29-01-2019,306.90039,54.50287023,86.01869337,209.861329,11712.4775,0.454971298,0.858446239,99.98527255
30-01-2019,127.960938,89.04902059,86.38720514,308.509766,8108.287689,0.109509794,1.661835719,101.5722369
31-01-2019,70.830078,86.29829572,85.02843147,595.189453,4200.28779,0.137017043,0.167493296,101.1613008
01-02-2019,36.808594,85.12906818,87.91847369,488.271484,5133.187468,0.148709318,0.918448328,101.1357084
04-02-2019,225.810547,99.94093534,90.44237851,686.128907,3678.517095,0.000590647,0.671214818,101.4425634
05-02-2019,83.640625,98.56796664,93.50120951,674.320312,3768.464197,0.014320334,1.345681084,101.7405572
06-02-2019,-105.759766,94.78734952,95.03394589,862.080078,2945.236925,0.052126505,0.216725891,101.1568242
07-02-2019,-223.451172,58.4178853,95.24191307,589.568359,4269.1452,0.415821147,-0.242369344,99.94189455
08-02-2019,100.451172,44.26511093,93.77937603,91.470703,27447.40037,0.557348891,-0.282687398,99.63924672
11-02-2019,9.21875,30.58818561,85.42782818,53.439453,46881.29831,0.694118144,0.481853097,99.39791485
12-02-2019,328.830078,94.23193008,86.56120451,361.869141,7026.230448,0.057680699,1.322265986,100.6699252
13-02-2019,-20.208984,88.87083622,87.09574281,303.90039,8405.145361,0.111291638,1.379761998,100.9616432
14-02-2019,103.980468,74.88813519,83.51677136,27.871094,91275.17788,0.251118648,0.062321382,100.5352325
15-02-2019,285.21875,99.95296176,83.7146278,492.949219,5250.692972,0.000470382,1.392492072,102.0054603
19-02-2019,22.410157,93.49785658,83.53041453,721.791016,3587.093735,0.065021434,0.552850357,101.624298
20-02-2019,50.15039,96.74958769,89.00637201,848.109375,3060.270316,0.032504123,0.679070676,101.389882
21-02-2019,-16.140625,83.74811217,94.64680076,797.521484,3241.371095,0.162518878,-0.088065891,100.5368998
22-02-2019,219.88086,97.16842839,104.158264,606.050781,4295.318373,0.028315716,1.379447219,100.9017805
25-02-2019,-74.541016,83.98522596,102.6944491,548.679688,4755.40644,0.16014774,1.303867132,100.8285472
26-02-2019,-56.009766,72.89562391,100.412276,618.589844,4212.481133,0.271043761,0.334636936,100.3545761
27-02-2019,-11.320312,46.52442367,96.36031716,101.910156,25498.10654,0.534755763,-0.112662168,100.0180521
28-02-2019,35.390625,32.09227438,86.66593325,24.679687,105009.4355,0.679077256,0.33208181,99.73831656
01-03-2019,102.519531,55.11361093,81.18246959,71.88086,36207.58059,0.448863891,0.992895433,100.1233188
04-03-2019,-293.11914,33.03854665,72.0808923,-30.980468,-83341.70546,0.669614533,0.238157762,99.34517356
05-03-2019,-10.310547,30.97152493,64.54137983,-225.179688,-11460.46124,0.690284751,0.379489029,99.41813213
06-03-2019,-173.310547,11.37156154,52.28468457,-418.488281,-6134.810006,0.886284385,0.151931111,99.13342262
07-03-2019,-298.06836,15.02056618,42.43259031,-584.75,-4356.26002,0.849794338,-0.095636287,98.67856455
08-03-2019,-139.380859,21.88987501,35.14605476,-534.919922,-4757.766385,0.78110125,-0.033179775,98.88222152
11-03-2019,392.300781,46.7183527,35.1737589,-265.119141,-9675.22781,0.532816473,0.465997012,99.80864522
12-03-2019,36.929688,36.5682804,35.81318833,-471.660157,-5418.023926,0.634317196,0.160231416,99.69562693
13-03-2019,55.080078,73.95805661,38.505252,-116.759766,-22013.48247,0.260419434,1.08115029,100.3392078
14-03-2019,28.650391,79.72236007,45.1743682,-96.691406,-26589.68415,0.202776399,0.379757363,100.4208756
15-03-2019,80.919921,89.02071122,53.4671091,175.408203,14736.40839,0.109792888,0.783472804,100.8648012
18-03-2019,185.988282,98.08162909,65.85426161,440.86914,5877.957257,0.019183709,0.545616642,100.871436
19-03-2019,-120.080078,75.3461421,74.47220103,437.140625,5921.980109,0.246538579,0.663523661,100.5230776
20-03-2019,-179.34961,38.04192082,76.77963614,94.789063,27161.01321,0.619580792,0.162767539,99.92026086
21-03-2019,156.210938,72.66375229,80.4861218,407.84961,6365.706655,0.273362477,0.750396592,100.5344923
22-03-2019,-353.929688,0.143217751,75.28254142,-200.570312,-12714.90285,0.998567822,-0.227659696,98.86219311
25-03-2019,158.839844,19.60488287,67.51780232,-193.109375,-13213.66717,0.803951171,0.436991129,99.02434207
26-03-2019,26.779297,38.7120953,61.65919306,-191.138672,-13423.62077,0.612879047,1.11112578,99.67676402
27-03-2019,16.980469,34.35357121,53.84960163,-288.509765,-8882.052864,0.656464288,0.301710228,99.71155752
28-03-2019,133.990234,54.13726141,47.57183482,-169.919921,-15135.04761,0.458627386,0.706692749,100.1636445
29-03-2019,247.789062,87.26230735,49.27414414,183.009766,14167.92134,0.127376926,1.305144186,100.8835678
01-04-2019,138.451172,97.52592297,57.77185874,295.910156,8873.781244,0.02474077,1.683567343,101.9987612
02-04-2019,24.478516,88.79980388,60.07700896,676.810546,3868.014619,0.112001961,-0.375819323,101.3102741
03-04-2019,-24.609375,92.52666195,73.27464385,701.300781,3738.500166,0.074733381,0.717046785,101.069346
04-04-2019,214.140625,98.53440019,84.55028918,726.90039,3629.745041,0.014655998,0.971246881,101.3056587
05-04-2019,-114.890625,93.12971852,92.32423535,799.40039,3305.601369,0.068702815,0.881708385,101.0176799
08-04-2019,-69.130859,79.52916581,98.77789173,623.558593,4224.305434,0.204708342,-0.814631432,100.3549322
09-04-2019,-69.828125,18.96952531,93.75392943,221.90039,11784.82835,0.810304747,-0.661174605,99.50921015
10-04-2019,14.5,14.47464876,83.35569249,-101.259766,-25831.74067,0.855253512,0.544204674,99.5890681
11-04-2019,169.578125,18.93285524,72.12811138,-36.080078,-72458.40982,0.810671448,0.434695808,99.55488577
12-04-2019,49.970703,82.28870795,71.19795482,194.169922,13602.67363,0.17711292,2.312785558,100.4740804
